Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
67595b0ed7740c8d69c71af6,59a456d1ec2f75000124f081,RETURNED,Not Applicable,2024-12-11T09:27:50.492000Z,2024-12-11T09:30:18.434000Z,2024-12-11T09:35:03.901000Z,2024-12-11T09:30:19.601000Z,,CJL9IR62,940,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595b27233d4a9ab8bdfcd5,63d3f953f8fb0fe970f0d0c6,REJECTED,Not Applicable,2024-12-11T09:28:54.691000Z,2024-12-11T09:32:28.190000Z,2024-12-11T09:35:16.110000Z,2024-12-11T09:32:28.947000Z,214.0,CJL9IR62,1053,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595b57f76611f5437b9c63,66ac95d6483407c02f550c80,APPROVED,Not Applicable,2024-12-11T09:29:39.184000Z,2024-12-11T09:33:33.071000Z,2024-12-11T15:17:10.880000Z,2024-12-11T09:33:33.919000Z,234.0,CJL9IR62,57,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
67595b83d45cf38d0bdf093c,5aed67f69457e00001054b11,REJECTED,Not Applicable,2024-12-11T09:30:12.372000Z,2024-12-11T09:32:07.065000Z,2024-12-11T13:35:17.860000Z,2024-12-11T09:32:08.054000Z,115.0,CMTOYVNX,773,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675963c1099a7384291d7c42,62d138e361857aef127c9e8b,RETURNED,Not Applicable,2024-12-11T10:04:56.990000Z,,,,,,1548,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759643ecd1a4821ff01747b,6105ba07b4fa0867eaed2f5b,RETURNED,Not Applicable,2024-12-11T10:07:00.023000Z,,,,,,1328,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67596458ed00b7562142dce0,5bdbf5ee55beac00014a82ea,RETURNED,Not Applicable,2024-12-11T10:07:24.977000Z,,,,,,1579,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759646308a37509c6b9d719,6049d09a4abaf27d9bb325b7,REJECTED,Not Applicable,2024-12-11T10:07:41.102000Z,2024-12-11T10:11:52.047000Z,2024-12-11T15:01:53.438000Z,2024-12-11T10:11:54.727000Z,251.0,NOCODE,1517,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67596499a69d54157bd65fbd,5caf1f3e851c17001362968b,REJECTED,Not Applicable,2024-12-11T10:08:33.832000Z,2024-12-11T10:13:48.786000Z,2024-12-11T15:02:01.422000Z,2024-12-11T10:15:06.245000Z,315.0,5caf1f3e851c17001362968b,1265,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759649bd3b5d0829b537d65,656126622ad0ac5a2118e2fc,REJECTED,Not Applicable,2024-12-11T10:08:36.321000Z,2024-12-11T10:18:46.377000Z,2024-12-12T11:53:54.248000Z,2024-12-11T10:18:47.106000Z,611.0,NOCODE,281,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965849f56078cb9647236,5ecfe4891d96f707354f918b,REJECTED,Not Applicable,2024-12-11T10:12:25.248000Z,2024-12-11T10:16:22.548000Z,2024-12-11T10:26:35.444000Z,2024-12-11T10:18:22.212000Z,238.0,CJL9IR62,1814,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67596595ad90516e1c9b59bb,67223b79a4d01f12dc860c42,REJECTED,Not Applicable,2024-12-11T10:12:41.473000Z,2024-12-11T10:15:11.048000Z,2024-12-11T10:26:21.673000Z,2024-12-11T10:15:23.696000Z,150.0,CJL9IR62,83,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965b78d93497a9adddefc,5aa28d786219a30001f57655,REJECTED,Not Applicable,2024-12-11T10:13:44.972000Z,2024-12-11T10:17:27.603000Z,2024-12-11T10:25:54.747000Z,2024-12-11T10:18:34.382000Z,223.0,CJL9IR62,1331,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965b905766a442b1433ec,615417f0f52efc39e4da1e60,TIMED-OUT,Not Applicable,2024-12-11T10:13:19.252000Z,,,,176718.0,,161,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675965bc5fd2503efe92ad82,5c58bb2ce9813700018b0b88,RETURNED,Not Applicable,2024-12-11T10:13:24.014000Z,,,,,,446,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965cda76029c97c360b01,646b603e50eda67e0d6780d9,REJECTED,Not Applicable,2024-12-11T10:13:40.231000Z,2024-12-11T10:16:39.184000Z,2024-12-11T10:26:06.098000Z,2024-12-11T10:18:25.408000Z,179.0,CJL9IR62,503,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965e1d0f14aac77761832,570d56d042a1db000dc5d6e0,REJECTED,Not Applicable,2024-12-11T10:14:03.051000Z,2024-12-11T10:17:34.779000Z,2024-12-11T10:25:42.292000Z,2024-12-11T10:18:34.495000Z,212.0,CJL9IR62,907,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965eb0a334136325effe3,6059ae3dd7584528da131be1,REJECTED,Not Applicable,2024-12-11T10:14:07.467000Z,2024-12-11T10:16:40Z,2024-12-11T10:25:34.564000Z,2024-12-11T10:18:24.882000Z,153.0,CJL9IR62,665,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675965ed22ad33167a3793cd,5d3988e35a65a10016969b3d,RETURNED,Not Applicable,2024-12-11T10:14:08.236000Z,,,,,,298,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67599816dce849f3497ab260,6286575f2d911d52cff2db4e,RETURNED,Not Applicable,2024-12-11T13:48:22.458000Z,2024-12-11T13:52:27.272000Z,,2024-12-11T13:52:28.094000Z,,6286575f2d911d52cff2db4e,1073,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675998a100866d6e265d1da7,62a0dd7267e1be4d0eb1bad1,REJECTED,Not Applicable,2024-12-11T13:50:27.743000Z,2024-12-11T13:53:00.151000Z,2024-12-11T15:01:33.658000Z,2024-12-11T13:53:01.457000Z,153.0,CJL9IR62,815,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675998c6c330f749ae1a98d6,6046a3204e2a7f0ecd80fa26,RETURNED,Not Applicable,2024-12-11T13:51:10.223000Z,,,,,,1603,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759a97c16bcb9a9742268d6,615ec0557ed77fa14b565382,RETURNED,Not Applicable,2024-12-11T15:02:27.081000Z,,,,,,1105,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759a9971c58909c458c18bf,65d508bb7f7ebde9508d5cda,REJECTED,Not Applicable,2024-12-11T15:02:54.013000Z,2024-12-11T15:07:29.634000Z,2024-12-11T15:57:17.208000Z,2024-12-11T15:08:43.304000Z,276.0,NOCODE,364,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6759a9fa7b99f8acb3291045,66703ef48510691c9aa8409e,RETURNED,Not Applicable,2024-12-11T15:15:00.063000Z,,,,,,32,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
675abc3c36fd29186de1cf6b,66c347304e6dd11def71183e,RETURNED,Not Applicable,2024-12-12T10:45:00.083000Z,,,,,,217,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
