Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6759a8ff25950d43fdb91ad5,62b4370c9a89e5a09c4447de,APPROVED,Not Applicable,2024-12-11T15:00:19.401000Z,2024-12-11T15:08:30.462000Z,2024-12-11T15:51:12.380000Z,2024-12-11T15:09:16.367870Z,492.0,CJL9IR62,1723,English,42,Female,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
6759a9017593bb36d74271dc,5c92f797803bff0017fef8dd,APPROVED,Not Applicable,2024-12-11T15:01:09.681000Z,2024-12-11T15:06:01.399000Z,2024-12-11T15:08:20.009000Z,2024-12-11T15:07:53.376202Z,292.0,CJL9IR62,1938,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
675abc0cbe387e696ec4e3f0,57d5ab3a722df500017f3622,APPROVED,Not Applicable,2024-12-12T10:33:54.457000Z,2024-12-12T10:37:27.039000Z,2024-12-12T10:57:16.426000Z,2024-12-12T10:38:13.691982Z,213.0,CJL9IR62,6093,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
675959f0ac3457cab4e8bfa0,66a398080da27efcc3e8ecef,REJECTED,Not Applicable,2024-12-11T09:23:02.472000Z,2024-12-11T09:30:58.201000Z,2024-12-11T09:39:18.355000Z,2024-12-11T09:30:58.894000Z,476.0,66a398080da27efcc3e8ecef,385,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595ac174adede01829e72e,5aed67f69457e00001054b11,REJECTED,Not Applicable,2024-12-11T09:26:36.181000Z,2024-12-11T09:29:15.909000Z,2024-12-11T09:39:24.910000Z,2024-12-11T09:29:17.403000Z,160.0,CMTOYVNX,773,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595b1bba25a054aa049059,5c5bea76fa36ba000139c87d,RETURNED,Not Applicable,2024-12-11T09:27:59.809000Z,,,,,,59,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595e0bc5ae0bc1ef51eb4f,64403305213136974ed0f67a,RETURNED,Not Applicable,2024-12-11T09:40:31.545000Z,,,,,,1083,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595e1d3f5a252de7953194,58fb83d9f3c0f100015d5c45,REJECTED,Not Applicable,2024-12-11T09:41:40.636000Z,2024-12-11T09:51:47.635000Z,2024-12-11T10:24:04.100000Z,2024-12-11T09:51:48.402000Z,607.0,58fb83d9f3c0f100015d5c45,92,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595e36813469806590adfa,67223b79a4d01f12dc860c42,REJECTED,Not Applicable,2024-12-11T09:41:19.647000Z,2024-12-11T09:44:04.851000Z,2024-12-11T10:24:00.641000Z,2024-12-11T09:44:05.759000Z,166.0,67223b79a4d01f12dc860c42,83,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595e4fe5332c04abcf1f9a,653e7cda114b6a662357f026,REJECTED,Not Applicable,2024-12-11T09:42:37.568000Z,2024-12-11T09:51:04.306000Z,2024-12-11T10:24:13.890000Z,2024-12-11T09:51:05.008000Z,507.0,CJL9IR62,766,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
67595e53397b1b9d8c17d8c5,5bc7a4433dec25000138c626,RETURNED,Not Applicable,2024-12-11T09:41:46.313000Z,,,,,,1661,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
