id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
50,Personal_info,2024-12-10 18:26:08.989353+00:00,b25_35,GB,High_school,Male,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,63eb2becc8df9ebd3464ee30
51,Personal_info,2024-12-10 18:26:16.346339+00:00,b18_24,GB,BA,Male,Strongly_Disagree,Strongly_Disagree,Strongly_Disagree,Strongly_Agree,Disagree,Strongly_Disagree,Disagree,Agree,67293c7e5ee27e36c73c3ced
52,Personal_info,2024-12-10 18:26:20.939748+00:00,bover_55,GB,High_school,Female,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Neutral,5deba29b787ce529a9725c54
53,Personal_info,2024-12-10 18:26:23.124422+00:00,b35_45,US,MSc,Male,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,66a50d9d7bdfd868e2389033
54,Personal_info,2024-12-10 18:26:31.586624+00:00,b25_35,GB,MSc,Male,Agree,Agree,Agree,Disagree,Strongly_Agree,Agree,Strongly_Agree,Neutral,6658c9461a8ebc71c357ca66
55,Personal_info,2024-12-10 18:26:49.670028+00:00,b25_35,GB,High_school,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Strongly_Agree,Agree,6658b20e7effe3be35b0e34c
56,Personal_info,2024-12-10 18:26:59.231509+00:00,b35_45,GB,BA,Female,Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Agree,Agree,Disagree,571b3de05d40840013c49f3a
57,Personal_info,2024-12-10 18:27:11.131048+00:00,b35_45,GB,MSc,Female,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,67320610635afc65498583cb
58,Personal_info,2024-12-10 18:27:42.052118+00:00,b35_45,GB,BA,Female,Agree,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Agree,5d20f6cbc1dc1c0001162dd5
59,Personal_info,2024-12-10 18:27:58.732625+00:00,b25_35,GB,MSc,Female,Agree,Agree,Agree,Neutral,Strongly_Agree,Agree,Strongly_Agree,Agree,66a9530d53827f826e972b51
60,Personal_info,2024-12-10 18:29:47.162404+00:00,b25_35,GB,BA,Male,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,67530381deef0e65b35d98d7
61,Personal_info,2024-12-10 18:29:58.928845+00:00,b25_35,GB,BA,Female,Neutral,Neutral,Agree,Disagree,Strongly_Agree,Disagree,Agree,Neutral,665f567da83b58036682b894
62,Personal_info,2024-12-10 18:32:15.099864+00:00,b25_35,US,High_school,Female,Neutral,Agree,Neutral,Neutral,Strongly_Disagree,Disagree,Neutral,Strongly_Agree,5c2f9a5f551b540001706a87
63,Personal_info,2024-12-10 18:34:02.525752+00:00,b18_24,US,High_school,Female,Agree,Strongly_Agree,Neutral,Strongly_Disagree,Agree,Agree,Strongly_Agree,Agree,674e6b8e1724c8621f4c21be
64,Personal_info,2024-12-10 18:36:23.185521+00:00,b35_45,US,High_school,Female,Agree,Agree,Agree,Disagree,Strongly_Agree,Disagree,Agree,Disagree,662004840cf5731b955a2d0f
65,Personal_info,2024-12-10 18:49:28.501707+00:00,b18_24,US,BA,Male,Agree,Agree,Agree,Agree,Neutral,Neutral,Disagree,Agree,675740a6d070d625e54eb0b9
66,Personal_info,2024-12-10 19:04:58.589038+00:00,bover_55,GB,BA,Male,Neutral,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,59d3781046447f00011f0409
67,Personal_info,2024-12-10 19:17:07.129698+00:00,b18_24,US,High_school,refuse_to_disc,Disagree,Agree,Disagree,Neutral,Neutral,Strongly_Agree,Agree,Agree,6749eed49c7dc7e0ec122571
68,Personal_info,2024-12-10 19:18:26.779457+00:00,b25_35,GB,MSc,Male,Agree,Agree,Agree,Disagree,Agree,Strongly_Agree,Neutral,Strongly_Agree,67386fbb9f092032b4069489
69,Personal_info,2024-12-11 09:21:31.697995+00:00,b35_45,GB,MSc,Female,Agree,Agree,Agree,Strongly_Disagree,Agree,Agree,Agree,Neutral,5e33f55dcb3c093b7c66ff74
70,Personal_info,2024-12-11 09:25:03.045908+00:00,b25_35,GB,High_school,Male,Disagree,Neutral,Disagree,Agree,Agree,Disagree,Disagree,Agree,59a456d1ec2f75000124f081
71,Personal_info,2024-12-11 09:26:20.437801+00:00,b25_35,GB,MSc,Female,Agree,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Agree,66478008028aefda6a20b6cb
72,Personal_info,2024-12-11 09:26:28.649574+00:00,b45_55,GB,High_school,Male,Agree,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,5422b9f9fdf99b328baf8de6
73,Personal_info,2024-12-11 09:26:48.191273+00:00,b25_35,US,BA,Female,Neutral,Agree,Agree,Strongly_Disagree,Disagree,Disagree,Agree,Agree,6588dd40f817f93597ae11cc
74,Personal_info,2024-12-11 09:27:21.373360+00:00,b35_45,GB,BA,Female,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Neutral,6148534692faf0e96f0858b2
75,Personal_info,2024-12-11 09:29:05.396247+00:00,b25_35,GB,MSc,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Strongly_Agree,Strongly_Agree,63177eccf7413f061966ef60
76,Personal_info,2024-12-11 09:29:05.510249+00:00,b35_45,GB,MSc,Male,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Disagree,Neutral,665abd757f12f824a9fc172d
77,Personal_info,2024-12-11 09:32:08.678314+00:00,bover_55,GB,MSc,Female,Neutral,Neutral,Disagree,Neutral,Disagree,Agree,Agree,Agree,65845f67f9ed8c08c8e58949
78,Personal_info,2024-12-11 09:34:29.160779+00:00,bover_55,GB,High_school,Female,Neutral,Agree,Neutral,Disagree,Agree,Agree,Neutral,Strongly_Agree,6402387857cf966e2202c522
79,Personal_info,2024-12-11 13:33:49.515331+00:00,b25_35,GB,MSc,Female,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,5ba0df3c9c31af0001ff7795
80,Personal_info,2024-12-11 13:47:45.681435+00:00,b45_55,GB,High_school,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Strongly_Agree,Strongly_Agree,66bcce7233ce3b6b5aaecd5e
