id,title,created,age,country,education,gender,FK_9,FK_10,FK_11,FK_12,sus_1,sus_2,sus_3,sus_4,session_id
27,Personal_info,2024-12-10 15:51:07.269064+00:00,b45_55,US,MSc,Male,Neutral,Disagree,Strongly_Agree,Neutral,Strongly_Agree,Strongly_Agree,Agree,Disagree,6738fb6675428cd9a4c052f8
28,Personal_info,2024-12-10 15:51:09.390167+00:00,b25_35,GB,High_school,Female,Disagree,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,62fb8e94ce94179d6a4e8277
29,Personal_info,2024-12-10 15:51:10.513215+00:00,b25_35,GB,High_school,Male,Agree,Agree,Agree,Strongly_Disagree,Strongly_Agree,Agree,Agree,Agree,66327d41c775fbf9149cdab9
30,Personal_info,2024-12-10 15:51:20.490889+00:00,b35_45,GB,High_school,Male,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Agree,5ea03ed29cb1f00672af3eda
31,Personal_info,2024-12-10 15:51:26.800495+00:00,b25_35,GB,MSc,Female,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,6658b1491e88ec15902d5301
32,Personal_info,2024-12-10 15:51:26.921923+00:00,b18_24,GB,High_school,Female,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Neutral,Agree,60fd24cb7830012cc703a304
33,Personal_info,2024-12-10 15:51:30.512120+00:00,b35_45,GB,High_school,Female,Neutral,Agree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,665abb661d3f242a05ffb7ed
34,Personal_info,2024-12-10 15:51:35.355329+00:00,b35_45,US,MSc,Female,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly_Agree,6400f212a7bd9c7c5ab1cc25
35,Personal_info,2024-12-10 15:51:40.765536+00:00,b45_55,GB,BA,Male,Agree,Strongly_Agree,Agree,Strongly_Disagree,Agree,Agree,Strongly_Agree,Strongly_Disagree,628b8fb9d25b3424dd467988
36,Personal_info,2024-12-10 15:51:43.532262+00:00,b45_55,GB,MSc,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Agree,Neutral,Strongly_Agree,Strongly_Agree,6662ab53ec2c98bc0c546a01
37,Personal_info,2024-12-10 15:51:43.724627+00:00,b45_55,GB,MSc,Female,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Strongly_Agree,5e37453bf269746d9e616f34
38,Personal_info,2024-12-10 15:51:44.622598+00:00,b18_24,GB,BA,Female,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,5ee3e7eacf39640d3af2521f
39,Personal_info,2024-12-10 15:51:53.602647+00:00,b25_35,GB,High_school,Female,Strongly_Agree,Strongly_Agree,Strongly_Agree,Strongly_Disagree,Strongly_Agree,Agree,Agree,Disagree,60f5917414ac7d222d22db64
40,Personal_info,2024-12-10 15:51:54.429691+00:00,bover_55,GB,High_school,Female,Agree,Agree,Agree,Disagree,Neutral,Disagree,Agree,Agree,5ec7d7d167b0da25d155e470
